addressLine1,addressLine2,bathrooms,bedrooms,city,county,countyFips,createdDate,daysOnMarket,formattedAddress,history,id,lastSeenDate,latitude,listedDate,listingAgent,listingOffice,listingType,longitude,lotSize,mlsName,mlsNumber,price,propertyType,removedDate,squareFootage,state,stateFips,status,yearBuilt,zipCode
1426 E 21st St,,6,9,Los Angeles,Los Angeles,037,2024-11-08T00:00:00.000Z,154,"1426 E 21st St, Los Angeles, CA 90011","{'2024-11-07': {'event': 'Sale Listing', 'price': 899000, 'listingType': 'Standard', 'listedDate': '2024-11-07T00:00:00.000Z', 'removedDate': '2025-04-10T00:00:00.000Z', 'daysOnMarket': 154}}","1426-E-21st-St,-Los-Angeles,-CA-90011",2025-04-09T13:24:11.496Z,34.020326,2024-11-07T00:00:00.000Z,"{'name': 'Amy Christian', 'phone': '9499394800', 'email': 'amy@stevechristian.com', 'website': 'stevechristian.com'}","{'name': 'FATHOM REALTY ', 'phone': '8884556040', 'email': 'inquiry@fathomrealty.com', 'website': 'fathomrealty.com'}",Standard,-118.249188,5690,CRMLS,OC24229472,899000,Multi-Family,2025-04-10T00:00:00.000Z,2100,CA,06,Inactive,1900,90011
1426 E 21st St,Unit 1,3,6,Los Angeles,Los Angeles,037,2025-02-27T00:00:00.000Z,37,"1426 E 21st St, Unit 1, Los Angeles, CA 90011","{'2025-02-27': {'event': 'Sale Listing', 'price': 899000, 'listingType': 'Standard', 'listedDate': '2025-02-27T00:00:00.000Z', 'removedDate': '2025-04-05T00:00:00.000Z', 'daysOnMarket': 37}}","1426-E-21st-St,-Unit-1,-Los-Angeles,-CA-90011",2025-04-04T13:46:57.030Z,34.020326,2025-02-27T00:00:00.000Z,"{'name': 'Amy Christian', 'phone': '9499394800', 'email': 'amy@stevechristian.com', 'website': 'stevechristian.com'}","{'name': 'FATHOM REALTY ', 'phone': '8884556040', 'email': 'inquiry@fathomrealty.com', 'website': 'fathomrealty.com'}",Standard,-118.249188,5690,CRMLS,OC25032943,899000,Multi-Family,2025-04-05T00:00:00.000Z,2100,CA,06,Inactive,1900,90011
1235 E 22nd St,,2,4,Los Angeles,Los Angeles,037,2024-05-16T00:00:00.000Z,47,"1235 E 22nd St, Los Angeles, CA 90011","{'2024-05-15': {'event': 'Sale Listing', 'price': 650000, 'listingType': 'Standard', 'listedDate': '2024-05-15T00:00:00.000Z', 'removedDate': '2024-10-04T00:00:00.000Z', 'daysOnMarket': 142}, '2024-10-04': {'event': 'Sale Listing', 'price': 629000, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': '2024-11-20T00:00:00.000Z', 'daysOnMarket': 47}}","1235-E-22nd-St,-Los-Angeles,-CA-90011",2024-11-19T13:46:37.772Z,34.022613,2024-10-04T00:00:00.000Z,"{'name': 'Young, Faith', 'phone': '3233776501', 'email': 'reginawins@thewinproject.org'}","{'name': 'Exclusive Realty Inc', 'phone': '4242480224'}",Standard,-118.253297,4494,TheMLSCLAW,24-448981,629000,Single Family,2024-11-20T00:00:00.000Z,1392,CA,06,Inactive,1900,90011
243 E 29th St,,3,6,Los Angeles,Los Angeles,037,2024-09-08T00:00:00.000Z,37,"243 E 29th St, Los Angeles, CA 90011","{'2024-09-08': {'event': 'Sale Listing', 'price': 725000, 'listingType': 'Standard', 'listedDate': '2024-09-08T00:00:00.000Z', 'removedDate': '2024-12-02T00:00:00.000Z', 'daysOnMarket': 85}, '2025-01-28': {'event': 'Sale Listing', 'price': 699000, 'listingType': 'Standard', 'listedDate': '2025-01-28T00:00:00.000Z', 'removedDate': '2025-03-06T00:00:00.000Z', 'daysOnMarket': 37}}","243-E-29th-St,-Los-Angeles,-CA-90011",2025-03-05T13:21:53.702Z,34.02163,2025-01-28T00:00:00.000Z,"{'name': 'Dan Morales', 'phone': '5624635800', 'email': 'dan@eastsideprop.com'}","{'name': 'Eastside Properties', 'phone': '3234907057', 'email': 'dan@eastsideprop.com'}",Standard,-118.26753,6254,CRMLS,TR25020154,699000,Multi-Family,2025-03-06T00:00:00.000Z,2215,CA,06,Inactive,1930,90011
4905 Morgan Ave,,2,2,Los Angeles,Los Angeles,037,2025-09-16T00:00:00.000Z,44,"4905 Morgan Ave, Los Angeles, CA 90011","{'2025-09-15': {'event': 'Sale Listing', 'price': 525000, 'listingType': 'Standard', 'listedDate': '2025-09-15T00:00:00.000Z', 'removedDate': '2025-10-29T00:00:00.000Z', 'daysOnMarket': 44}}","4905-Morgan-Ave,-Los-Angeles,-CA-90011",2025-10-28T12:46:55.444Z,33.998041,2025-09-15T00:00:00.000Z,,"{'name': 'First Team Real Estate', 'phone': '7607293333', 'email': 'micheleharrington@firstteam.com', 'website': 'https://www.firstteam.com'}",Standard,-118.244984,2347,CRMLS,NDP2509054,525000,Single Family,2025-10-29T00:00:00.000Z,985,CA,06,Inactive,1924,90011
5102 Woodlawn Ave,,2,7,Los Angeles,Los Angeles,037,2025-06-22T00:00:00.000Z,171,"5102 Woodlawn Ave, Los Angeles, CA 90011","{'2025-06-21': {'event': 'Sale Listing', 'price': 850000, 'listingType': 'Standard', 'listedDate': '2025-06-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 171}}","5102-Woodlawn-Ave,-Los-Angeles,-CA-90011",2025-12-08T13:46:27.344Z,33.996376,2025-06-21T00:00:00.000Z,"{'name': 'Delmy Jovel', 'phone': '8183146519', 'email': 'delmycjovel@yahoo.com', 'website': 'http://www.ziprealty.com/agent/djovel'}","{'name': 'Delmy Jovel', 'phone': '8183146519', 'email': 'jtrealtyassociates@gmail.com'}",Standard,-118.272535,5397,CRMLS,SR25127422,850000,Single Family,,2042,CA,06,Active,1906,90011
1203 E 22nd St,,1,3,Los Angeles,Los Angeles,037,2024-04-26T00:00:00.000Z,4,"1203 E 22nd St, Los Angeles, CA 90011",,"1203-E-22nd-St,-Los-Angeles,-CA-90011",2024-04-28T00:00:00.000Z,34.022877,2024-04-25T00:00:00.000Z,,,,-118.253857,6017,,,629900,Single Family,2024-04-29T00:00:00.000Z,1338,CA,06,Inactive,1902,90011
1386 E 55th St,,4,6,Los Angeles,Los Angeles,037,2024-09-06T00:00:00.000Z,34,"1386 E 55th St, Los Angeles, CA 90011","{'2024-09-05': {'event': 'Sale Listing', 'price': 699000, 'listingType': 'Standard', 'listedDate': '2024-09-05T00:00:00.000Z', 'removedDate': '2024-10-11T00:00:00.000Z', 'daysOnMarket': 36}, '2024-10-11': {'event': 'Sale Listing', 'price': 680000, 'listingType': 'Standard', 'listedDate': '2024-10-11T00:00:00.000Z', 'removedDate': '2024-11-14T00:00:00.000Z', 'daysOnMarket': 34}}","1386-E-55th-St,-Los-Angeles,-CA-90011",2024-11-13T13:34:20.806Z,33.992745,2024-10-11T00:00:00.000Z,"{'name': 'Mark Perez', 'phone': '5627540660', 'email': 'markperez38@gmail.com', 'website': 'http://www.socalproperties.org'}","{'name': 'Circle Real Estate', 'phone': '5625219022', 'email': 'broker@circlere.com'}",Standard,-118.250089,5201,CRMLS,RS24209904,680000,Multi-Family,2024-11-14T00:00:00.000Z,2490,CA,06,Inactive,1961,90011
1539 E 22nd St,,,,Los Angeles,Los Angeles,037,2024-11-06T00:00:00.000Z,14,"1539 E 22nd St, Los Angeles, CA 90011","{'2024-11-05': {'event': 'Sale Listing', 'price': 650000, 'listingType': 'Standard', 'listedDate': '2024-11-05T00:00:00.000Z', 'removedDate': '2024-11-19T00:00:00.000Z', 'daysOnMarket': 14}}","1539-E-22nd-St,-Los-Angeles,-CA-90011",2024-11-18T12:52:08.473Z,34.01836,2024-11-05T00:00:00.000Z,"{'name': 'Moussa Mehdizadeh', 'phone': '2136251629', 'email': 'michael@iaginco.com', 'website': 'http://www.aiginc.net'}","{'name': 'Andrew C. Lee', 'phone': '2136251629'}",Standard,-118.24691,5673,TheMLSCLAW,24-460541,650000,Land,2024-11-19T00:00:00.000Z,,CA,06,Inactive,,90011
622 E 24th St,,2,5,Los Angeles,Los Angeles,037,2021-04-18T15:40:27.771Z,69,"622 E 24th St, Los Angeles, CA 90011","{'2024-10-07': {'event': 'Sale Listing', 'price': 749900, 'listingType': 'Standard', 'listedDate': '2024-10-07T00:00:00.000Z', 'removedDate': '2024-10-18T00:00:00.000Z', 'daysOnMarket': 11}, '2025-01-11': {'event': 'Sale Listing', 'price': 749900, 'listingType': 'Standard', 'listedDate': '2025-01-11T00:00:00.000Z', 'removedDate': '2025-03-21T00:00:00.000Z', 'daysOnMarket': 69}}","622-E-24th-St,-Los-Angeles,-CA-90011",2025-03-20T13:24:49.879Z,34.023649,2025-01-11T00:00:00.000Z,"{'name': 'Alberto Meza', 'phone': '5623596674', 'email': 'mezza.c21abs@gmail.com'}","{'name': 'CENTURY 21 Allstars', 'phone': '5628632121', 'email': 'info@c21allstars.com', 'website': 'http://www.c21allstars.com'}",Standard,-118.261734,4580,CRMLS,DW24194100,749900,Multi-Family,2025-03-21T00:00:00.000Z,1232,CA,06,Inactive,1890,90011
438 E 56th St,,4,7,Los Angeles,Los Angeles,037,2022-12-04T09:08:30.824Z,285,"438 E 56th St, Los Angeles, CA 90011","{'2024-04-08': {'event': 'Sale Listing', 'price': 1349000, 'listingType': 'New Construction', 'listedDate': '2024-04-08T00:00:00.000Z', 'removedDate': '2025-01-18T00:00:00.000Z', 'daysOnMarket': 285}}","438-E-56th-St,-Los-Angeles,-CA-90011",2025-01-17T11:56:16.388Z,33.991304,2024-04-08T00:00:00.000Z,"{'name': 'Enrique Viramontes', 'phone': '2138171000', 'email': 'eviramontes@remaxcir.com'}","{'name': 'RE MAX Commercial & Investment Realty', 'phone': '2138171000', 'email': 'slampe@remaxcir.com'}",New Construction,-118.266022,5093,TheMLSCLAW,24-377657,1349000,Multi-Family,2025-01-18T00:00:00.000Z,2219,CA,06,Inactive,2024,90011
1151 E 22nd St,,3,7,Los Angeles,Los Angeles,037,2023-06-27T00:00:00.000Z,37,"1151 E 22nd St, Los Angeles, CA 90011","{'2024-06-11': {'event': 'Sale Listing', 'price': 1099000, 'listingType': 'Standard', 'listedDate': '2024-06-11T00:00:00.000Z', 'removedDate': '2024-09-27T00:00:00.000Z', 'daysOnMarket': 108}, '2024-10-29': {'event': 'Sale Listing', 'price': 1099000, 'listingType': 'Standard', 'listedDate': '2024-10-29T00:00:00.000Z', 'removedDate': '2025-03-02T00:00:00.000Z', 'daysOnMarket': 124}, '2025-03-05': {'event': 'Sale Listing', 'price': 1098000, 'listingType': 'Standard', 'listedDate': '2025-03-05T00:00:00.000Z', 'removedDate': '2025-04-11T00:00:00.000Z', 'daysOnMarket': 37}}","1151-E-22nd-St,-Los-Angeles,-CA-90011",2025-04-10T13:52:17.483Z,34.023047,2025-03-05T00:00:00.000Z,"{'name': 'Sean Golshani', 'phone': '3108369999', 'email': 'sean@wirelessrush.com'}","{'name': 'Exclusive Realty Inc', 'phone': '4242480224'}",Standard,-118.254049,6002,TheMLSCLAW,25506999,1098000,Multi-Family,2025-04-11T00:00:00.000Z,2560,CA,06,Inactive,1925,90011
5137 Wall St,,9,12,Los Angeles,Los Angeles,037,2025-06-11T00:00:00.000Z,29,"5137 Wall St, Los Angeles, CA 90011","{'2025-06-10': {'event': 'Sale Listing', 'price': 710000, 'listingType': 'Standard', 'listedDate': '2025-06-10T00:00:00.000Z', 'removedDate': '2025-07-09T00:00:00.000Z', 'daysOnMarket': 29}}","5137-Wall-St,-Los-Angeles,-CA-90011",2025-07-08T14:21:48.225Z,33.995383,2025-06-10T00:00:00.000Z,,"{'name': 'Uptown Brokers', 'phone': '5628660600', 'email': 'darrenwalker@uptownbrokers.com', 'website': 'www.uptownbrokers.com'}",Standard,-118.272023,8048,CRMLS,PW25128451,710000,Multi-Family,2025-07-09T00:00:00.000Z,,CA,06,Inactive,1906,90011
134 E 31st St,,6,8,Los Angeles,Los Angeles,037,2023-04-14T00:00:00.000Z,87,"134 E 31st St, Los Angeles, CA 90011","{'2025-01-21': {'event': 'Sale Listing', 'price': 950000, 'listingType': 'Standard', 'listedDate': '2025-01-21T00:00:00.000Z', 'removedDate': '2025-04-18T00:00:00.000Z', 'daysOnMarket': 87}}","134-E-31st-St,-Los-Angeles,-CA-90011",2025-04-17T13:52:18.605Z,34.020259,2025-01-21T00:00:00.000Z,"{'name': 'Carlos Estra Estrada', 'phone': '5624778983', 'email': 'carlos.estrada@sbcglobal.net'}","{'name': 'Liberty Investment Group', 'phone': '5624778983', 'email': 'carlos.estrada@sbcglobal.net'}",Standard,-118.270086,6249,CRMLS,IG25014684,950000,Multi-Family,2025-04-18T00:00:00.000Z,3837,CA,06,Inactive,1902,90011
1027 E 22nd St,,5,5,Los Angeles,Los Angeles,037,2023-02-21T00:00:00.000Z,548,"1027 E 22nd St, Los Angeles, CA 90011",,"1027-E-22nd-St,-Los-Angeles,-CA-90011",2024-08-21T10:08:11.188Z,34.023679,2023-02-21T00:00:00.000Z,"{'name': 'Arthur Aragon', 'phone': '6198865550', 'email': 'aaragon28@gmail.com'}","{'name': 'Premier Capital Investments', 'phone': '6198865550'}",Standard,-118.2557,5998,CRMLS,CV23029444,949000,Multi-Family,2024-08-22T00:00:00.000Z,3286,CA,06,Inactive,1926,90011
1021 E 22nd St,,2,3,Los Angeles,Los Angeles,037,2024-11-21T00:00:00.000Z,14,"1021 E 22nd St, Los Angeles, CA 90011","{'2024-11-20': {'event': 'Sale Listing', 'price': 850000, 'listingType': 'Standard', 'listedDate': '2024-11-20T00:00:00.000Z', 'removedDate': '2024-12-04T00:00:00.000Z', 'daysOnMarket': 14}}","1021-E-22nd-St,-Los-Angeles,-CA-90011",2024-12-03T11:50:10.520Z,34.023731,2024-11-20T00:00:00.000Z,"{'name': 'Juan Morales', 'phone': '8182576331', 'email': 'goldhouse303@gmail.com'}","{'name': 'Realty ONE Group Homelink', 'phone': '9092122994', 'email': 'enrique@roghomelink.com', 'website': 'www.realtyonegrouphomelink.com'}",Standard,-118.255816,5998,CRMLS,WS24237306,850000,Multi-Family,2024-12-04T00:00:00.000Z,1764,CA,06,Inactive,1928,90011
1510 E 21st St,,4,7,Los Angeles,Los Angeles,037,2024-07-31T00:00:00.000Z,45,"1510 E 21st St, Los Angeles, CA 90011",,"1510-E-21st-St,-Los-Angeles,-CA-90011",2024-09-12T13:37:31.859Z,34.019208,2024-07-30T00:00:00.000Z,"{'name': 'Top Producer Aws Customer', 'phone': '5629836700', 'email': 'juanhuizar@outlook.com'}","{'name': 'Sage Real Estate', 'phone': '5624007622', 'email': 'juanhuizar@outlook.com'}",Standard,-118.247272,5655,CRMLS,PW24156099,650000,Multi-Family,2024-09-13T00:00:00.000Z,2191,CA,06,Inactive,1905,90011
1343 E 21st St,,4,5,Los Angeles,Los Angeles,037,2024-11-08T00:00:00.000Z,18,"1343 E 21st St, Los Angeles, CA 90011","{'2024-11-07': {'event': 'Sale Listing', 'price': 915000, 'listingType': 'Standard', 'listedDate': '2024-11-07T00:00:00.000Z', 'removedDate': '2025-04-22T00:00:00.000Z', 'daysOnMarket': 166}, '2025-11-21': {'event': 'Sale Listing', 'price': 750000, 'listingType': 'Short Sale', 'listedDate': '2025-11-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 18}}","1343-E-21st-St,-Los-Angeles,-CA-90011",2025-12-08T12:54:52.037Z,34.021948,2025-11-21T00:00:00.000Z,"{'name': 'Odest Riley', 'phone': '3109057420', 'email': 'odestconsults@gmail.com', 'website': 'https://www.odestriley.com/'}","{'name': 'Odest Riley', 'phone': '3109057421'}",Short Sale,-118.250929,6024,TheMLSCLAW,25618901,750000,Multi-Family,,1935,CA,06,Active,1904,90011
610 E 24th St,,6,12,Los Angeles,Los Angeles,037,2023-02-04T00:00:00.000Z,42,"610 E 24th St, Los Angeles, CA 90011","{'2024-11-22': {'event': 'Sale Listing', 'price': 1070000, 'listingType': 'Standard', 'listedDate': '2024-11-22T00:00:00.000Z', 'removedDate': '2025-06-20T00:00:00.000Z', 'daysOnMarket': 210}, '2025-09-11': {'event': 'Sale Listing', 'price': 1030000, 'listingType': 'Standard', 'listedDate': '2025-09-11T00:00:00.000Z', 'removedDate': '2025-10-23T00:00:00.000Z', 'daysOnMarket': 42}}","610-E-24th-St,-Los-Angeles,-CA-90011",2025-10-22T12:47:49.231Z,34.023904,2025-09-11T00:00:00.000Z,"{'name': 'Alin Glogovicean', 'phone': '8183957772', 'email': 'alin.glogovicean@redfin.com'}","{'name': 'Redfin Corporation', 'phone': '8779733346', 'email': 'accounting@redfin.com', 'website': 'www.redfin.com'}",Standard,-118.262169,9644,CRMLS,BB25215113,1030000,Multi-Family,2025-10-23T00:00:00.000Z,4429,CA,06,Inactive,1910,90011
953 E 22nd St,,4,7,Los Angeles,Los Angeles,037,2024-11-26T00:00:00.000Z,55,"953 E 22nd St, Los Angeles, CA 90011","{'2024-11-25': {'event': 'Sale Listing', 'price': 925000, 'listingType': 'Standard', 'listedDate': '2024-11-25T00:00:00.000Z', 'removedDate': '2025-05-25T00:00:00.000Z', 'daysOnMarket': 181}, '2025-06-05': {'event': 'Sale Listing', 'price': 925000, 'listingType': 'Standard', 'listedDate': '2025-06-05T00:00:00.000Z', 'removedDate': '2025-09-16T00:00:00.000Z', 'daysOnMarket': 103}, '2025-10-15': {'event': 'Sale Listing', 'price': 925000, 'listingType': 'Standard', 'listedDate': '2025-10-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 55}}","953-E-22nd-St,-Los-Angeles,-CA-90011",2025-12-08T14:06:10.506Z,34.023937,2025-10-15T00:00:00.000Z,"{'name': 'Carlos Boche', 'phone': '2134945858', 'email': 'cbocherealtor@gmail.com', 'website': 'http://www.carlosboche.com'}","{'name': 'Hills Realty', 'phone': '5623681969', 'email': 'cbocherrealtor@gmail.com', 'website': 'hills-realty.com'}",Standard,-118.256282,5998,CRMLS,DW25126063,925000,Multi-Family,,2431,CA,06,Active,1922,90011
634 E 23rd St,,1,2,Los Angeles,Los Angeles,037,2023-07-20T00:00:00.000Z,20,"634 E 23rd St, Los Angeles, CA 90011",,"634-E-23rd-St,-Los-Angeles,-CA-90011",2024-06-11T12:14:54.797Z,34.024236,2024-05-23T00:00:00.000Z,,,,-118.260913,4910,,,700000,Single Family,2024-06-12T00:00:00.000Z,900,CA,06,Inactive,1903,90011
1610 E 24th St,,1,2,Los Angeles,Los Angeles,037,2022-04-28T20:43:34.593Z,133,"1610 E 24th St, Los Angeles, CA 90011","{'2024-07-09': {'event': 'Sale Listing', 'price': 425000, 'listingType': 'Standard', 'listedDate': '2024-07-09T00:00:00.000Z', 'removedDate': '2024-11-19T00:00:00.000Z', 'daysOnMarket': 133}}","1610-E-24th-St,-Los-Angeles,-CA-90011",2024-11-18T13:24:27.602Z,34.015101,2024-07-09T00:00:00.000Z,"{'name': 'Yadira Carmen Rojas', 'phone': '8189678858', 'email': 'carmenrojas2@gmail.com'}","{'name': 'ABC Realty', 'phone': '8184614543'}",Standard,-118.243829,3547,TheMLSCLAW,24-412147,425000,Single Family,2024-11-19T00:00:00.000Z,648,CA,06,Inactive,1910,90011
1546 E 21st St,,1,4,Los Angeles,Los Angeles,037,2025-01-15T00:00:00.000Z,17,"1546 E 21st St, Los Angeles, CA 90011","{'2025-01-15': {'event': 'Sale Listing', 'price': 600000, 'listingType': 'Standard', 'listedDate': '2025-01-15T00:00:00.000Z', 'removedDate': '2025-02-01T00:00:00.000Z', 'daysOnMarket': 17}}","1546-E-21st-St,-Los-Angeles,-CA-90011",2025-01-31T12:41:00.807Z,34.018699,2025-01-15T00:00:00.000Z,"{'name': 'Lorena Rivera', 'phone': '7147214319', 'email': 'lorenariverarealtor@gmail.com'}","{'name': 'Reliance Re Services Of Ca', 'phone': '9512809832', 'email': 'tom@thetennantgroup.com'}",Standard,-118.246247,5647,CRMLS,IV25009077,600000,Single Family,2025-02-01T00:00:00.000Z,1274,CA,06,Inactive,1904,90011
320 E 55th St,,6,10,Los Angeles,Los Angeles,037,2025-04-04T00:00:00.000Z,36,"320 E 55th St, Los Angeles, CA 90011","{'2025-04-03': {'event': 'Sale Listing', 'price': 1295000, 'listingType': 'Standard', 'listedDate': '2025-04-03T00:00:00.000Z', 'removedDate': '2025-05-09T00:00:00.000Z', 'daysOnMarket': 36}}","320-E-55th-St,-Los-Angeles,-CA-90011",2025-05-08T13:57:19.546Z,33.992298,2025-04-03T00:00:00.000Z,"{'name': 'Matias Baker Masucci', 'phone': '3107765145', 'email': 'matias@everyla.com', 'website': 'everyla.com'}","{'name': 'Berkshire Hathaway HomeServices California', 'phone': '8584873520', 'email': 'dstalter@prusd.com'}",Standard,-118.26931,5332,TheMLSCLAW,25520497,1295000,Single Family,2025-05-09T00:00:00.000Z,3572,CA,06,Inactive,2019,90011
5125 Woodlawn Ave,,,,Los Angeles,Los Angeles,037,2025-11-20T00:00:00.000Z,17,"5125 Woodlawn Ave, Los Angeles, CA 90011","{'2025-11-15': {'event': 'Sale Listing', 'price': 599000, 'listingType': 'Standard', 'listedDate': '2025-11-15T00:00:00.000Z', 'removedDate': '2025-12-02T00:00:00.000Z', 'daysOnMarket': 17}}","5125-Woodlawn-Ave,-Los-Angeles,-CA-90011",2025-12-01T10:50:42.414Z,33.995817,2025-11-15T00:00:00.000Z,"{'name': 'Antonio Stringfield', 'phone': '3109704025', 'email': 'stringfield5@msn.com'}","{'name': 'HOME TEAM REALTY', 'phone': '3103737222'}",Standard,-118.27315,5083,CRMLS,IN25261285,599000,Multi-Family,2025-12-02T00:00:00.000Z,,CA,06,Inactive,1914,90011
1362 E 20th St,,4,8,Los Angeles,Los Angeles,037,2022-08-07T14:47:44.460Z,143,"1362 E 20th St, Los Angeles, CA 90011","{'2025-04-28': {'event': 'Sale Listing', 'price': 749000, 'listingType': 'Standard', 'listedDate': '2025-04-28T00:00:00.000Z', 'removedDate': '2025-09-18T00:00:00.000Z', 'daysOnMarket': 143}}","1362-E-20th-St,-Los-Angeles,-CA-90011",2025-09-17T12:27:50.255Z,34.022004,2025-04-28T00:00:00.000Z,"{'name': 'Top Producer Aws Customer', 'phone': '5623552571', 'email': 'soldbyadrian@gmail.com'}","{'name': 'PAK Home Realty', 'email': 'admin@pakrealty.co'}",Standard,-118.250048,5992,CRMLS,RS25093281,749000,Multi-Family,2025-09-18T00:00:00.000Z,3380,CA,06,Inactive,1964,90011
1364 E 20th St,,2,4,Los Angeles,Los Angeles,037,2021-04-18T15:44:04.061Z,307,"1364 E 20th St, Los Angeles, CA 90011","{'2024-10-01': {'event': 'Sale Listing', 'price': 749900, 'listingType': 'Standard', 'listedDate': '2024-10-01T00:00:00.000Z', 'removedDate': '2024-11-22T00:00:00.000Z', 'daysOnMarket': 52}, '2025-02-05': {'event': 'Sale Listing', 'price': 724900, 'listingType': 'Standard', 'listedDate': '2025-02-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 307}}","1364-E-20th-St,-Los-Angeles,-CA-90011",2025-12-08T12:50:22.395Z,34.021943,2025-02-05T00:00:00.000Z,"{'name': 'Gustavo Islas', 'phone': '5628632121', 'email': 'gusislas@msn.com'}","{'name': 'CENTURY 21 Allstars', 'phone': '5628632121', 'email': 'info@c21allstars.com', 'website': 'http://www.c21allstars.com'}",Standard,-118.249939,5976,CRMLS,DW25026108,724900,Multi-Family,,1666,CA,06,Active,1913,90011
322 E 55th St,,6,10,Los Angeles,Los Angeles,037,2025-03-21T00:00:00.000Z,96,"322 E 55th St, Los Angeles, CA 90011","{'2025-03-20': {'event': 'Sale Listing', 'price': 1245000, 'listingType': 'Standard', 'listedDate': '2025-03-20T00:00:00.000Z', 'removedDate': '2025-06-24T00:00:00.000Z', 'daysOnMarket': 96}}","322-E-55th-St,-Los-Angeles,-CA-90011",2025-06-23T14:24:57.268Z,33.992184,2025-03-20T00:00:00.000Z,"{'name': 'Matias Baker Masucci', 'phone': '3107765145', 'email': 'matias@everyla.com', 'website': 'everyla.com'}","{'name': 'Berkshire Hathaway HomeServices California', 'phone': '8584873520', 'email': 'dstalter@prusd.com'}",Standard,-118.26926,5332,TheMLSCLAW,25511765,1245000,Multi-Family,2025-06-24T00:00:00.000Z,3572,CA,06,Inactive,2019,90011
1560 E 52nd St,,1,3,Los Angeles,Los Angeles,037,2025-07-21T00:00:00.000Z,21,"1560 E 52nd St, Los Angeles, CA 90011","{'2025-07-20': {'event': 'Sale Listing', 'price': 475000, 'listingType': 'Standard', 'listedDate': '2025-07-20T00:00:00.000Z', 'removedDate': '2025-08-10T00:00:00.000Z', 'daysOnMarket': 21}}","1560-E-52nd-St,-Los-Angeles,-CA-90011",2025-08-09T12:29:42.893Z,33.99546,2025-07-20T00:00:00.000Z,"{'name': 'Kenneth Morrison', 'phone': '3102228760', 'email': 'kenwillsellit@gmail.com'}","{'name': 'Cambree Realty Advisors', 'phone': '8009782366'}",Standard,-118.245747,5401,CRMLS,SB25161843,475000,Single Family,2025-08-10T00:00:00.000Z,1056,CA,06,Inactive,1925,90011
